Är du skicklig på CSS? Då kan du bli vår nya frontendutvecklare! - Stockholm - Indeed.com,"Minst 1 års erfarenhet av att arbeta med frontendutveckling Förmågan att förvandla designskisser till gränssnitt genom CSS Kunna arbeta i JavaScript Kunna koppla din frontend till SQL-databaser Ingående kunskap i HTML5 Mycket goda kunskaper i både tal och skrift, i både engelska och svenska Slutförd gymnasieexamen"
Senior Frontend Engineer - 111 43 Stockholm - Indeed.com,"Staying mission-driven and data-informed Contribute to developing a team based on trust, transparency, and respect Strive for individual growth and team performance See feedback as a tool for improvement - we learn from our mistakes Value continuous improvements over static best practices Collaborate with the product department to accurately transform business needs into technical requirements Make sure you understand not only what should be done but also why this should be done Focus on achieving goals as a team together with other engineers Optimize the journey from the technical perspective for efficient delivery and keep in mind future features, scalability, and maintenance Contribute to quality, and engage in improving engineering practices and processes together with your team Perform code review and initiate discussions to find the best technical approaches Share your knowledge, coach and mentor your teammates if needed Genuinely want to contribute to the journey toward net-zero Have a solid background in engineering front-end systems on top of a microservice back-end Aim to ship fast, be value-driven and understand the importance of feedback loops from the stakeholders Be prepared to deal with rapid changes, uncertainties, and other typical challenges of a growing company Not afraid of asking a lot of questions Can explain your preferred technical approaches to other engineers Choose rather to work in close collaboration with the teammates than in silos"
Är du skicklig på CSS? Då kan du bli vår nya frontendutvecklare! - Stockholm - Indeed.com,"Minst 1 års erfarenhet av att arbeta med frontendutveckling Förmågan att förvandla designskisser till gränssnitt genom CSS Kunna arbeta i JavaScript Kunna koppla din frontend till SQL-databaser Ingående kunskap i HTML5 Mycket goda kunskaper i både tal och skrift, i både engelska och svenska Slutförd gymnasieexamen"
Senior Frontend Engineer - 111 43 Stockholm - Indeed.com,"Staying mission-driven and data-informed Contribute to developing a team based on trust, transparency, and respect Strive for individual growth and team performance See feedback as a tool for improvement - we learn from our mistakes Value continuous improvements over static best practices Collaborate with the product department to accurately transform business needs into technical requirements Make sure you understand not only what should be done but also why this should be done Focus on achieving goals as a team together with other engineers Optimize the journey from the technical perspective for efficient delivery and keep in mind future features, scalability, and maintenance Contribute to quality, and engage in improving engineering practices and processes together with your team Perform code review and initiate discussions to find the best technical approaches Share your knowledge, coach and mentor your teammates if needed Genuinely want to contribute to the journey toward net-zero Have a solid background in engineering front-end systems on top of a microservice back-end Aim to ship fast, be value-driven and understand the importance of feedback loops from the stakeholders Be prepared to deal with rapid changes, uncertainties, and other typical challenges of a growing company Not afraid of asking a lot of questions Can explain your preferred technical approaches to other engineers Choose rather to work in close collaboration with the teammates than in silos"
Frontend-utvecklare - Stockholm - Indeed.com,"Stort intresse för frontendutveckling. För att lyckas i rollen ser vi att du har minst 5 års erfarenhet (efter studietiden) inom frontendutveckling/ webbutveckling. Praktisk erfarenhet av agilt projektarbete, t ex med Scrum eller Kanban Goda kunskaper i svenska Ramverk som Angular (oavsett version), React och Vue Kunskap och erfarenhet av backend-utveckling (t ex Node.js, Java, .NET eller något annat) Erfarenhet av CSS-ramverk som Bootstrap, Foundation eller liknande. Erfarenhet av Typescript Relevant utbildning från universitet/högskola Trevlig arbetsmiljö med fokus på kompetensuppbyggnad och sociala aktiviteter Meetups med bland annat spännande föreläsare där vi även bjuder in intresserade utanför Bouvet Regelbundna ”Bouvetfredagar” och kompetensgrupper där vi träffas och lär oss av varandra genom presentationer och diskussioner Egna projekt där alla anställda får möjlighet att avsätta arbetstid för att hitta på och t ex gemensamt utveckla något man själv tror på Duktiga och engagerade kollegor Varierad arbetsdag med utmanande uppgifter i några av Skandinaviens mest spännande projekt Kort väg till beslut och möjligheter att påverka din egen vardag Balans mellan arbete och privatliv Marknadsmässiga förmåner och en fast lön Möjlighet till delägarskap genom aktieprogram"
Senior Frontend Developer - 411 03 Göteborg - Indeed.com,"Passion and relevant experience in modern technologies i.e. JavaScript (React, Vue, Gatsby, TypeScript) Webpack Understanding of Customer experience and accessibility standards Good understanding of Functional Programming Object oriented programming Experience in agile development methods and practices i.e. Scrum, SAFe, TDD Experience with unit and e2e testing, as well as accessibility and visual testing"
Frontend developer / UX designer - Stockholm - Indeed.com,Worked on assignment with react.js Documented very good knowledge of Swedish in speech and writing. Worked in at least 2 assignments in agile teams Participated in at least 2 assignments as a front-end developer of Swedish websites. Worked in at least 1 assignment with development of mobile app (Kotlin / Android and Swift / iOS) Worked in at least 1 assignment with UI Worked in at least 1 assignment with UX Worked in at least 1 assignment with c # .net Dag Måndag till fredag Gymnasieutbildning (Meriterande) Frontendutvecklare: 3 år (Meriterande)
Frontend Software Engineer - 111 43 Stockholm - Indeed.com,"BS degree in Computer Science or related technical field, or equivalent practical experience Experience from professional front end development, primarily using React You have a feeling for well-functioning user interfaces and appreciate a snappy, clean looking interface that’s easy to use and easy to maintain as a developer Good knowledge ofReact and Java script in generalReact NativeTypescriptUI/UX designDocker containers React and Java script in general React Native Typescript UI/UX design Docker containers Work in a friendly environment, with approachable colleagues and stimulating challenges An organization with a flat hierarchy and possibility to impact the business and processes from day one Career development in a fast-growing company Competitive remuneration and perks"
Webb-/ frontendutvecklare i WorldPress - 211 20 Malmö - Indeed.com,"Är en fena på WordPress, främst frontend men även backend. Javascript kan du i sömnen men du har även koll på lite SQL och PHP. Har ett öga för webbdesign och SEO Apache2 DNS Git MVC Är serviceinriktad och trivs med att dagligen ha kontakt med olika beställare. Därmed har du också god kommunikativ förmåga - tekniskt språk kan behöva översättas till icke-tekniskt och du får då agera som tolk. Är en problemlösare av rang Är IT nörd. På valfri nivå, men vi tror du kommer trivas bäst hos oss om du har viss nivå av ""IT nörd"" i dig. Placering: Malmö Omfattning: Heltid, tillsvidare med 6 mån provanställning. Start: Enligt överenskommelse, önskvärt så snart som möjligt"
title,requirements
Frontend Developer Crypto - Linköping - Indeed.com,"Work with the team to develop new features Build pixel-perfect front-ends from design and interaction mockups Take part in overall design, architecture and tech stack discussions Review the client code of other developers Integrate back- and front-end components Adapt to and learn new technologies and frameworks Proficient understanding of web markup, including HTML 5 and CSS 3 Proficient understanding of native JavaScript Experience with any framework, e.g. Vue, React, Angular, Svelte, etc. Web development skills, including:Design of overall architecture of web applicationsBuilding reusable code and libraries for future useOptimization of applications for speed and scalabilityGood understanding of git Design of overall architecture of web applications Building reusable code and libraries for future use Optimization of applications for speed and scalability Good understanding of git Fluency in English, both written and spoken Engineering knowledge: your code should be well-structured and comprehensible by other humans, not just computers Deep understanding of crypto, blockchain or web3 technologies Strong knowledge of web technologies Experience developing features for a mass-market consumer product An opportunity to experience the thrill and challenges of working at an international internet company with a huge global user base A flat organizational structure and friendly atmosphere where we learn and grow together A place on a team that works on the most cutting edge technologies A flexible work environment Great company benefits"
Senior FrontEnd DevOps Engineer - Stockholm - Indeed.com,"Drive the architectural direction of our AWS environment by working closely with your colleagues inside as well as outside the team; Design, implement and maintain platform features together with the team; Ensure a high level of quality, usability and maintainability of the (reusable) components and code; Help improving our infrastructure and build tools to ensure a great developer experience for all web developers within Zettle; Experiment and learn about the latest tools, technology and processes. Experience with many parts of the AWS ecosystem, e.g. S3, CloudFront, DynamoDB and Lambda. Deep understanding about web site deployment, routing, security and scalability; Expertise in JavaScript/TypeScript. Expertise within build tools and infrastructure for frontend web development. Great communication skills to be able to onboard and mentor other development teams in best practices for DevOps. Previous experience working with monorepos. Knowledge of infrastructure-as-code tools such as AWS CDK. GitHub Actions experience, GraphQL experience, Experience in web development using React."
Frontend Developer - Stockholm - Indeed.com,"Minst 3 års erfarenhet av JS ramverk Angular eller React Typescript Git Docker C# eller Java Node.js Kubernetes WCAG 2.1 AWS, Azure eller GCP Enhetstestning POSITIONFrontend Developer COMPANYSigma Technology Cloud LOCATIONStockholm, Sweden PUBLICATION DATE2021-01-05 CONTACTEmmy Vartiainen, emmy.vartiainen@sigmatechnology.se, 0761737497"
Frontend- eller Fullstack-utvecklare - Stockholm - Indeed.com,"Att tillsammans med teamet följa våra utvecklingsstrategier och leverera enligt plan Ta ansvar för utvecklingsuppgifter och vara delaktig i att ta fram lösningsförslag och estimat Att vara med och ta våra utvecklingsprojekt i mål Att utveckla applikationer och komponenter för Windows och web Att lösa komplexa problem tillsammans med dina kollegor Har några års erfarenhet av frontend-utveckling Vill jobba med avancerade produkter med hjälp av ny och utmanande teknik Har professionell kunskap i moderna ramverk för frontend-utveckling, till exempel Angular och/eller React Har goda kunskaper i html, javascript och css Har erfarenhet av agil utveckling Kan uttrycka dig både på svenska och engelska Älskar programmering och trivs med att ständigt ställas inför nya problem Vill utveckla en produkt som kan hjälpa och göra skillnad Azure Att utveckla och använda http/2 Identity server Web/REST-API Git, TFS Har kommunikativ förmåga och ett stort driv med stark vilja att gå i mål Är öppen, ärlig och strukturerad. Fokuserar på att leverera, har god samarbetsförmåga och kanmotivera din omgivning Har tålamod och kan fördjupa dig i detaljer utan att fastna i dem ochförlora överblicken. Planerar ditt arbete och arbetar systematiskt"
"Software Engineer, Frontend - 111 43 Stockholm - Indeed.com","Payments to help people save time while waiting Automation to help business streamline their customer journeys Ensuring state of the art user experience on iOS, Android and web Improve performance and real-time responsiveness of our apps Brainstorm with the CTO, Product Managers, Designers, Backend, and Frontend Engineers on your team to conceptualize and build new features for our growing user base Produce high-quality results by contributing heavily to team projects that have a significant impact on the business Assist our support team and operations team in triaging and resolving production issues Improve engineering standards, tooling, and processes 3+ years Experience building web applications (experience of modern React in particular) Proficiency in Javascript/Typescript and a solid understanding of semantic HTML and CSS A solid understanding in core web and browser concepts (eg. how the browser parses and constructs a web page) A demonstrated ability to diagnose and prevent performance and optimization problems Confidence in contributing to technical architecture discussions and driving technical decisions Writing understandable, testable code with an eye towards maintainability. Experience in writing automated tests Communication - comfortably explaining complex technical concepts to designers, support, and other engineers Strong computer science fundamentals: data structures, algorithms, programming languages, distributed systems, and information retrieval Demonstrated fluent spoken and written English A bachelor's degree in Computer Science, Engineering or a related field (equivalent training, fellowship, or work experience works too) You're experienced with React or Angular or Vue You're experienced with Google Cloud Platform You've worked at a Startup or built a SaaS platform"
Senior Frontend Developer - 411 03 Göteborg - Indeed.com,"Passion and relevant experience in modern technologies i.e. JavaScript (React, Vue, Gatsby, TypeScript) Webpack Understanding of Customer experience and accessibility standards Good understanding of Functional Programming Object oriented programming Experience in agile development methods and practices i.e. Scrum, SAFe, TDD Experience with unit and e2e testing, as well as accessibility and visual testing"
WordPress-frontend/designer till Etendo - Stockholm - Indeed.com,"En tjänst på ett familjärt och entreprenörsdrivet bolag där man tillsammans bidrar till verksamhetens utveckling och tillväxt En kreativ roll där du får bidra med nya idéer och ta initiativ för att kunna skapa den bästa digitala upplevelsen Vi har ett starkt tekniskt team i båda våra kontor. Genom teamwork, öppenhet och att lära av varandra kommer du snabbt in i din nya roll En roll med kundkontakt där du får vara delaktig i projekten från start till slut Bidra i alla stadier i projektets livscykel: design, implementering, testning, driftsättning och underhåll. Vara med i inledande kundmöten där ni presenterar Etendos erbjudande samt bollar idéer och skissar på en lösning till kund i XD Adobe Designa hemsidor och webbshoppar till stora och mellanstora företag/organisationer och ta fram professionella grafiska profiler till företagets kunder. Arbeta med frontend-utveckling i WordPress. Ha egen en löpande dialog med kund där du förvaltar och utvecklar deras befintliga hemsidor och webbshoppar. Erbjuda företagets kunder hög servicenivå, ha egen löpande kundkontakt och bidra med din expertis inom design/frontend. WordPress HTML och JavaScript CSS/LESS/SASS UX Har en högskoleutbildning inom relevant område, exempelvis inom grafisk design och kommunikation. Alternativt motsvarande arbetslivserfarenhet. Har minst 5 års erfarenhet från en liknande yrkesroll. Har mycket goda kunskaper och kunna arbeta helt obehindrat i WordPress. Har mycket goda kunskaper i svenska och engelska i tal och skrift Meriterande om man kan visa upp flera referenser på företag och organisationer som man designat och byggt i WordPress. Det är meriterande om du har kunskaper inom JavaScript Självgående och genuin problemlösare Kundfokuserad och hög servicenivå Kreativ och har ett öga för design En teknisk problemlösande Samt har en god samarbetsförmåga Du kan behöva visa upp projekt som du gjort i tidigare arbeten välkomnas även detta i din ansökan. Start: Omgående eller enligt överenskommelse. Omfattning: Heltid, tillsvidare med inledande provanställning. Placering: Centrala Norrköping med goda möjligheter att arbeta på distans flera dagar i veckan. Alternativt remote från ett hemmakontor med besök till Norrköping ca 1 dag i veckan. Rekryteringsprocessen hanteras av Academic Work och Etendos önskemål är att alla frågor rörande tjänsten hanteras av Academic Work. Vi går igenom urvalet löpande och annonsen kan stängas ner innan tjänsten är tillsatt om vi gått över till urvals- och intervjufasen."
Webb-/ frontendutvecklare i WorldPress - 211 20 Malmö - Indeed.com,"Är en fena på WordPress, främst frontend men även backend. Javascript kan du i sömnen men du har även koll på lite SQL och PHP. Har ett öga för webbdesign och SEO Apache2 DNS Git MVC Är serviceinriktad och trivs med att dagligen ha kontakt med olika beställare. Därmed har du också god kommunikativ förmåga - tekniskt språk kan behöva översättas till icke-tekniskt och du får då agera som tolk. Är en problemlösare av rang Är IT nörd. På valfri nivå, men vi tror du kommer trivas bäst hos oss om du har viss nivå av ""IT nörd"" i dig. Placering: Malmö Omfattning: Heltid, tillsvidare med 6 mån provanställning. Start: Enligt överenskommelse, önskvärt så snart som möjligt"
Mobile Frontend Engineer (React Native) - 113 56 Stockholm - Indeed.com,"Improve our app with top-quality. Build up our in-house developer team together with our remote team. We're looking for competent frontend app developers that have 1-3 years experience. We're still a small company, so you we expect you to take responsibility for your role and be a leading role in the tech team. You have a genuine interest in consumer app solutions and are passionate about changing a traditional industry. You’ve got experience from working with companies in their early stages with a strong entrepreneurial culture, and are eager to join a fast-scaling startup in its international expansion journey. You’ve got at least 3 years of experience as a frontend/fullstack app developer. You're familiar with our tech stack: React Native, React-Saga, Native libraries for both Android and iOS, Unit testing libraries, CI/CD. Also: Pixel perfect designs, offline mode development, end-to-end testing, unit testing, multi-lingual localization, and understanding design tools (Figma). These words tickle you: app optimization, large-scale data, consumer insights, crowdsourcing, machine learning, agile processes, UX-design, animation, coaching, business mindset... You can plan for a future ahead, ensuring great scalability – while at the same time being pragmatic, understanding our business goals and not over-doing it by building a high-tech rocket ship just for the sake of it. You're someone who can communicate highly technical and complex issues in an easy and comprehendible way. You’re a person with integrity. You're good with people. You live in Sweden, want to be part of building our culture at the office but at the same time communicate and lead work with our remote team. You’re fluent in English (and preferably also in Swedish)."
title,requirements
Senior Frontend-utvecklare - 411 06 Göteborg - Indeed.com,HTML & CSS (SASS/SCSS) Javascript/Typescript React GraphQL (Apollo) / REST Webpack
Frontend developer - 112 34 Stockholm - Indeed.com,"Work in close collaboration with stakeholders across the organization to deliver top-quality user interfaces and features Work in a team composed of a product manager, frontend developers, product designers and QA specialist Prioritize your own work following the team’s goals and deliverables Be a part of the cross-functional technical team, help to shape (or follow) a technical direction of the engineering organization Ship top-quality, performant, accessible, inclusive user interfaces, features and products Work on developing the Natural Cycles° app (built as a Hybrid Web application, packaged for iOS and Android) and integrating it with connected devices/accessories Ensure continuous delivery of new releases while working in an agile way Maintain a healthy codebase TypeScript as a primary programming language Ionic, Angular and Capacitor Node.js (TypeScript) on the backend, hosted in GCP (AppEngine) Netlify Highly automated CI pipelines (CircleCI) AppStore/GooglePlay releases every two weeks 1+ years of experience in frontend development: building websites, web applications, responsive layout Good understanding of modern CSS (e.g Flexbox, Grid), experience with modern pre/post-processors, such as SASS, PostCSS Experience with modern frontend development frameworks, such as Angular Experience with TypeScript, or ability to quickly learn it Experience working with git/github, pull requests, code review etc. Creative and pragmatic approach to problem solving with the ability to focus on details while maintaining the “big picture” view Great communication skills in English A passion for women’s health Experience with tools from our technology stack above, such as Ionic/Capacitor, developing/publishing apps to AppStore/GooglePlay Experience with iOS development (Swift) or Android development (Java/Kotlin) Experience with hardware integrations and working with communication protocols (such as Bluetooth or NFC) Experience with automated testing (unit or e2e)"
Frontend Developer - Box - 113 43 Stockholm - Indeed.com,JavaScript and TypeScript React React-redux Styled-components Jest and Testing Library Electron Linux AWS At least 3 years of professional experience in designing and developing single page applications Previous skills or interest in working with kiosk interfaces and HMI Worked building and maintaining production apps using JavaScript / React Critical thinker with a pragmatic approach to problems Experienced in working with an agile development methodology Be a key member and contributor to our mission to simplify everyday lives and revolutionize e-commerce with a world-class delivery experience A steep learning curve and an opportunity to solve some of the more difficult problems we face as a company Close collaborations with management to directly participate in decision making and priority considerations Be a part of a talented and highly motivated team Amazing colleagues and a great work environment A seat at our brand new office in Vasastan Be a part of the Budbee company culture and our family
Är du skicklig på CSS? Då kan du bli vår nya frontendutvecklare! - Stockholm - Indeed.com,"Minst 1 års erfarenhet av att arbeta med frontendutveckling Förmågan att förvandla designskisser till gränssnitt genom CSS Kunna arbeta i JavaScript Kunna koppla din frontend till SQL-databaser Ingående kunskap i HTML5 Mycket goda kunskaper i både tal och skrift, i både engelska och svenska Slutförd gymnasieexamen"
FRONTEND DEVELOPER - Stockholm - Indeed.com,"Minst 3 års erfarenhet av JS ramverk Angular eller React Typescript Git Docker C# eller Java Node.js Kubernetes WCAG 2.1 AWS, Azure eller GCP Enhetstestning POSITIONFrontend Developer COMPANYSigma Technology Cloud CITYStockholm COUNTRYSweden CONTACTEmmy Vartiainenemmy.vartiainen@sigmatechnology.se|+0761737497 PUBLICATION DATE05 January 2021"
Front-end utvecklare - Solna - Indeed.com,"Front-end utveckling / SPA utveckling Genomföra uppsättningar/förändringar och ge support inom bl.a. WordPress till våra kunder. Genomföra kundbesök på plats hos kund eller digitalt Dokumentation Erfarenhet av webbutveckling, gärna med responsiv design (Bootstrap) Har flera års erfarenhet av WordPress frontend och backend Har erfarenhet av att bygga E-handelslösningar Har bra koll på integrationer och SQL Har erfarenhet av PHP Har erfarenhet/ett hum om objektorienterad programmering Ser storheten i att arbeta i team med utvecklare Brinner för att skapa en möjlighet av ett problem Gillar att arbeta metodiskt och strukturerat Lägger stor vikt vid att det du levererar håller kvalitet Är kommunikativ och vågar vara kritisk Har en ödmjuk attityd till det du arbetar med och trivs i en “våga-fråga” arbetskultur Är bra på att dokumentera ditt arbete noggrant Stark modern UX förståelse och kunskap av trender, Mobile First Erfarenhet av CSS/SASS Erfarenhet av React Erfarenhet av agil metodik Erfarenhet av att skapa merförsäljning till nya och befintliga kunder God kommunikativ förmåga i svenska och engelska i tal och skrift. Grundläggande kunskap inom Frontendutveckling, gärna via utbildning"
Senior Frontend Developer på distans till växande bolag - Sverige - Indeed.com,TypeScript React Apollo Client GraphQL JSON Schema 3+ års erfarenhet som frontendutvecklare Ett öga för bra UX och design Mycket goda kunskaper i TypeScript och React.
Senior Frontend Developer - 111 22 Stockholm - Indeed.com,"Experience in any of the major frameworks (React, Angular, Vue.js) Experience from modern web technologies and know your way around HTML and CSS. Experience creating beautiful web applications and having good UX sensibilities. Competitive salary. Very good pension plan and assets management from a private healthcare facilitator Healthcare Insurance without need to go through public healthcare first. 30 days vacation. Sports Allowance (friskvårdsbidrag). Company leased car / apartment, if chosen as part of salary. Always interesting and challenging projects."
Är du en Frontend-/Fullstack-utvecklare som vill ta sommarledigt? - 413 01 Göteborg - Indeed.com,Flextid Friskvårdsbidrag Jobba hemifrån Livförsäkring Privat sjukvårdsförsäkring Tjänstemobil Tjänstepension Utbildning Dag Måndag till fredag Högskoleexamen (Meriterande) Frontendutveckling: 1 år (Meriterande)
Frontendutvecklare till Bravero - Stockholm - Indeed.com,"JavaScript HTML5 och CSS3 React eller annat liknande JavaScript ramverk TypeScript REST Node.js Responsive Design GIT NPM Engagerat och långsiktigt ledarskap Kompetenta, hjälpsamma och trevliga kollegor Möjlighet att påverka företagets utveckling och teknikval Flexibel arbetsplats efter behov Trevligt kontor mitt i stan på Kungsgatan 64 Företagsresor Tjänstepension Vinstdelning Mentorskap Friskvårdsbidrag"
Senior Frontend Developer - Karlshamn - Indeed.com,"React Typescript Git Azure DevOps Docker C# eller Java Node.js Kubernetes AWS POSITIONSenior Frontend Developer COMPANYSigma Technology Systems LOCATIONKarlshamn, Kristianstad, Sweden COMPETENCE AREASystem design, Software development PUBLICATION DATE2020-09-23 CONTACTJenny Söderbom, jenny.soderbom@sigmatechnology.se, +46733495257"
Senior Frontend Developer - Stockholm - Indeed.com,"Work with best practices for the full software development life cycle Translate product strategy and requirement into suitable, maintainable, and scalable solutions Collaborate closely with product owner and other cross-functional teams, share best practice as well as discuss and motivate design solutions 5+ Javascript and on of the frameworks (React, Vue) SCSS/CSS HTML/HTML 5 Code testing (unit, integration, smoke, regression, E2E, test coverage) TypeScript Webpack Azure DevOps Accessibility Next.js AB tests"
Math Frontend Developer - Stockholm - Indeed.com,"Help us achieve our goal of providing the best games on the market.. Work closely together with our Game Mathematicians, Game Directors and game development teams to create amazing games. Take our game prototyping to the next level by developing our new game prototype frontend. Passion for our profession, in particular front-end development. Proven experience in delivering production software using JavaScript. Solid knowledge and experience with HTML5 and CSS3. University degree in computer science or equivalent. Highly proficient in spoken and written English. Experience in the Gaming Industry, with understanding of gambling concepts. Experience in other strongly typed programming languages. Interest in contemporary programming trends such as reactive programming, alternative JavaScript languages, web components, touch user experiences, and responsive design; Experience with React; Knowledge of JavaScript ecosystem tools, such as webpack, npm, yarn;"
Senior Frontend Developer to Fintech Scaleup - 211 19 Malmö - Indeed.com,"Aself-starterwho takes pride in your work and ownership of your deliverables Apacesetterready to try new ideas, fail, and still dare to try again Abraveheartwho dares to voice your own opinionbut alsolisten to other’s and admit when you’re wrong You know your HTML / CSS, JavaScript and JSON as your own pocket You’re an experienced user of Webpack or similar building tools You have extensive experience working with AngularJs You have at least 3 years’ experience working as a frontend developer and have built SPA and SSR from scratch You’re used to working closely with BAs and other stakeholders to translate tasks and projects to highly effective products As it’s our company language, you can write and speak English on a high level Web components Design systems Typescript Backend development Micro frontend Docker/Kubernetes"
Frontend Developer - Stockholm - Indeed.com,"Strong interest in computer science and software 3+ years experience with web development and Javascript/ES6, HTML5 and CSS 2+ years experience with React, Redux and Redux Saga Experience with Git and agile development Interest in User Experience and User Interface design Comfortable with a broad range of tasks in an active environment Good written and spoken English skills Degree in Computer Science Experience with large codebases Experience with functional programming Fluency in Swedish Experience with building administration interfaces Background in the online advertising industry"
Senior Frontend Developer to Fintech Scaleup - 211 19 Malmö - Indeed.com,"Aself-starterwho takes pride in your work and ownership of your deliverables Apacesetterready to try new ideas, fail, and still dare to try again Abraveheartwho dares to voice your own opinionbut alsolisten to other’s and admit when you’re wrong You know your HTML / CSS, JavaScript and JSON as your own pocket You’re an experienced user of Webpack or similar building tools You have extensive experience working with AngularJs You have at least 3 years’ experience working as a frontend developer and have built SPA and SSR from scratch You’re used to working closely with BAs and other stakeholders to translate tasks and projects to highly effective products As it’s our company language, you can write and speak English on a high level Web components Design systems Typescript Backend development Micro frontend Docker/Kubernetes"
Frontend Developer - Stockholm - Indeed.com,"Strong interest in computer science and software 3+ years experience with web development and Javascript/ES6, HTML5 and CSS 2+ years experience with React, Redux and Redux Saga Experience with Git and agile development Interest in User Experience and User Interface design Comfortable with a broad range of tasks in an active environment Good written and spoken English skills Degree in Computer Science Experience with large codebases Experience with functional programming Fluency in Swedish Experience with building administration interfaces Background in the online advertising industry"
Frontend-utvecklare - Stockholm - Indeed.com,Ha professionella kunskaper i svenska och engelska Ha minst 5 års arbetslivserfarenhet av utveckling Ha jobbat med HTML/CSS/Javascript Ha erfarenhet av något modernt FE-ramverk Ha en relevant utbildningsbakgrund
Frontend developer - Stockholm - Indeed.com,"Mainly work with React, GraphQL and Next.js. Work with designers to implement new components in our in-house design system and improve the existing ones. Monitor our page performance in Lighthouse to make sure visitors get the best possible experience. Be challenged in making changes and work in a flexible way since there is a lot of fun stuff going on in this domain, for example creating features on the web for different countries. At least 2 years experience of working with React. Experience working with Next.js, GraphQL and Typescript, but it is not a must. An open mind and like people for what they are (yes, this belongs in the formal requirements section)."
Frontend developer Diagnostic Tool Chain - Södertälje - Indeed.com,"Develop and maintain tools for product information input for our diagnostic communication platform. The platform enables communication with Electric Control Units on-board the vehicle or product. We use Angular 13 but also looking at Blazor/MAUI and a proprietary CSS styling framework for our front-end. Our backends are usually REST APIs developed in .NET. We use AWS for our clouding solutions Work with and/or get in touch with tools and techniques such as Docker, Git, GitLab, Jira, .NET, AWS, Visual Studio, CI/CD, Unit test frameworks. Diagnostics protocols like UDS, H-UDS and more. Docker, Git, Gitlab or similar technologies for CI/CD & DevOps purposes Backend development in .NET Knowledge in cloud techniques, preferably AWS. Have knowledge of automated testing. Have an urge to really understand customers and users needs so we always build “the right things”."
Är du vår nästa Frontend Tech Lead? - 852 30 Sundsvall - Indeed.com,"Har starka kunskaper och djup förståelse för modern JavaScript och HTML/CSS Har praktisk erfarenhet av responsiv/mobil webbutveckling Har erfarenhet av JavaScript-ramverk (e.g. React, Angular) Har förståelse för moderna frontend-verktyg (t.ex. Webpack, Redux, SystemJS) Har kännedom om Git och verktyg som t.ex. Github, Gitlab och JIRA Har erfarenhet av ramverk och verktyg inom frontend-testning (t.ex. Jasmine, Karma, Jest) Har en god förmåga att kommunicera och samarbeta Har en förståelse för Full Stack-utveckling Talar både svenska och engelskaVi letar efter en naturlig lagspelare som trivs i tvärfunktionella team och som tycker om att lösa problem varje dag genom varje fas av mjukvaruutvecklingscykeln.Och det självklara Konkurrenskraftig lön Flexibla arbetstider och möjlighet att jobba hemifrån Generös utbildningsbudget Friskvårdsbidrag Tjänstepension med rådgivning Sjukförsäkring Och så klart trevliga och hjälpsamma kollegor, fina lokaler centralt i Sundsvall, gott kaffe och högt i tak!"
Frontend Engineer - Stockholm - Indeed.com,"Improve the user experience for millions of users by building and deploying high-quality shopping UX Architect, develop, and generalise our custom high-performance plugin framework Help the entire organisation quickly building new frontend components where it is needed: for internal ML use-cases, for merchants, or for end-users Fluent in JavaScript (TypeScript), CSS and HTML Passionate about delivering technically well functioning solutions Competitive salary and equity in the company Opportunity to grow into a leadership role rapidly Work from our office in Stockholm or remotely from any timezone within 2 hours of Central European Time (we will cover the costs of a co-working space in your city) Quarterly company-wide off-sites Flexible vacation policy + Paid Parental Leave Program Discounts at our customers' stores"
"Frontend Developer, Relay - 120 30 Stockholm - Indeed.com","Javascript React/React Native Redux Node.js Azure Solid coding ability in Javascript Experience with advanced JavaScript libraries and frameworks Experience with RESTful APIs and commercial product development Experience for writing clean and testable code Experience with Agile/XP practices (Pairing, TDD, BDD, Continuous Integration, Continuous Delivery"
Senior Frontend Software Engineer - Stockholm - Indeed.com,"You’re experienced in frontend technologies like React, Django, and Redux to build modern, scalable web applications You’re excited to work with a cross-functional team to create a ground-breaking user experience You’re committed to quality as a top priority. You pay attention to what you make and take pride in it You can lead technical architecture discussions from early exploration of ideas to deciding on a concrete path forward You love to mentor other teammates and teach them what you’ve learned about building fantastic user experiences and deploying them to production You’re curious about understanding the benefits of different technologies and take the initiative to dive in and figure things out when you have a question You have a point of view but value the input from team members and the customer You have a track record of trying and learning new things"
Senior Frontendutvecklare till Malmö/Helsingborg! - 252 21 Helsingborg - Indeed.com,"Blandad kunskapsbank, du förstår både gamla och nya lösningar God förståelse för JS, CSS och HTML5 God förståelse för frontendarkitektur och byggprocesser Pedagogisk förmåga att dela kunskap och information"
Frontend / Fullstack Developer to War on Cancer - 114 26 Stockholm - Indeed.com,"Work across our tech stack (React, next.js, node.js, Docker/Kubernetes, Github Actions, Elasticsearch, Kafka and much more) Build and maintain scalable applications, implement smooth user experience with high quality Be a part of the product development process including design, planning, testing, implementing, shipping and so forth Constantly learn new things, explore technology, integrations and best practises together with self and team-improvements Work in a fast-paced, collaborative, and inclusive environment, with a high level of freedom and responsibility A couple of years’ experience with software development and a bachelor in Computer Science or equivalent A strong coding ability in Javascript with a clear quality first mindset Solid knowledge in React and Nodejs or equivalent, together with an awareness of best practices for web development. A ""doer"" mentality and growth mindset, with a passion for solving problems wherever they are in any shape Experience working with tools such as Git together with CI/CD pipelines Passion for building high quality products with the user in focus"
